system,SOD,nPRN,vtec_1,vtec_2,vtec_3,vtec_4,vtec_5,vtec_6,vtec_7,vtec_8,vtec_9,vtec_10,vtec_11,vtec_12,vtec_13,vtec_14,vtec_15,vtec_16,vtec_17,vtec_18,vtec_19,vtec_20,vtec_21,vtec_22,vtec_23,vtec_24,vtec_25,vtec_26,vtec_27,vtec_28,stec_1,stec_2,stec_3,stec_4,stec_5,stec_6,stec_7,stec_8,stec_9,stec_10,stec_11,stec_12,stec_13,stec_14,stec_15,stec_16,stec_17,stec_18,stec_19,stec_20,stec_21,stec_22,stec_23,stec_24,stec_25,stec_26,stec_27,stec_28,roti_1,roti_2,roti_3,roti_4,roti_5,roti_6,roti_7,roti_8,roti_9,roti_10,roti_11,roti_12,roti_13,roti_14,roti_15,roti_16,roti_17,roti_18,roti_19,roti_20,roti_21,roti_22,roti_23,roti_24,roti_25,roti_26,roti_27,roti_28,ipplat_1,ipplat_2,ipplat_3,ipplat_4,ipplat_5,ipplat_6,ipplat_7,ipplat_8,ipplat_9,ipplat_10,ipplat_11,ipplat_12,ipplat_13,ipplat_14,ipplat_15,ipplat_16,ipplat_17,ipplat_18,ipplat_19,ipplat_20,ipplat_21,ipplat_22,ipplat_23,ipplat_24,ipplat_25,ipplat_26,ipplat_27,ipplat_28,ipplon_1,ipplon_2,ipplon_3,ipplon_4,ipplon_5,ipplon_6,ipplon_7,ipplon_8,ipplon_9,ipplon_10,ipplon_11,ipplon_12,ipplon_13,ipplon_14,ipplon_15,ipplon_16,ipplon_17,ipplon_18,ipplon_19,ipplon_20,ipplon_21,ipplon_22,ipplon_23,ipplon_24,ipplon_25,ipplon_26,ipplon_27,ipplon_28
GAL,1,28,,-0.16260053620528492,,-1.2283292364290412,,,,,,,,,,,,,,,,,,,,,,,-2.325397915321953,-0.0784961654599945,,3.1057009113172604,,-0.8798088453667745,,,,,,,,,,,,,,,,,,,,,,,-0.6772680024087592,0.4674382737390559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.200783810583477,,19.798201639218288,,,,,,,,,,,,,,,,,,,,,,,21.26046122842368,18.662059772196994,,95.93336917422256,,98.63756036164594,,,,,,,,,,,,,,,,,,,,,,,97.84845380848643,100.22107336503697
GAL,31,28,,-0.07743085657539606,,-1.098678134551264,,,,,,,,,,,,,,,,,,,,,,,-2.1937546303476285,0.06730378058211528,,3.207950431951847,,-0.7367725659924957,,,,,,,,,,,,,,,,,,,,,,,-0.5236112607929968,0.6259532539520549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.218302472733598,,19.809362762594553,,,,,,,,,,,,,,,,,,,,,,,21.245804291986865,18.649714600167602,,95.93734692292847,,98.64080355014455,,,,,,,,,,,,,,,,,,,,,,,97.85611503723794,100.22232288103847
GAL,61,28,,0.04817964175458478,,-1.017430003703991,,,,,,,,,,,,,,,,,,,,,,,-2.0895163277881643,0.23346443934279115,,3.3674539918643838,,-0.6444655432823012,,,,,,,,,,,,,,,,,,,,,,,-0.4061090600497508,0.8064716197449187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.235762230883864,,19.820525061139495,,,,,,,,,,,,,,,,,,,,,,,21.23117995934656,18.637356860655732,,95.94130378452951,,98.64407911372372,,,,,,,,,,,,,,,,,,,,,,,97.86370004340161,100.22355942860186
GAL,91,28,,0.15379442259558562,,-0.8982001872845125,,,,,,,,,,,,,,,,,,,,,,,-2.0303714599883973,0.3555586309616938,,3.4981469555433797,,-0.5118236401710732,,,,,,,,,,,,,,,,,,,,,,,-0.347329739711121,0.9399891248150496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.253163720069658,,19.8316885750297,,,,,,,,,,,,,,,,,,,,,,,21.21658808265803,18.624986366231308,,95.94524018825811,,98.64738726026923,,,,,,,,,,,,,,,,,,,,,,,97.8712093779254,100.22478319491006
GAL,121,28,,0.26532231279856155,,-0.7301677718254398,,,,,,,,,,,,,,,,,,,,,,,-1.9320043907464264,0.4635604072791999,,3.63688988502415,,-0.3272943851486474,,,,,,,,,,,,,,,,,,,,,,,-0.2383012610141293,1.058592915622917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.27050756765965,,19.842853342961263,,,,,,,,,,,,,,,,,,,,,,,21.202028513065894,18.612602927368805,,95.94915656005367,,98.6507281982514,,,,,,,,,,,,,,,,,,,,,,,97.87864358774614,100.22599436713413
GAL,151,28,,0.38528529015373003,,-0.555345571833346,,,,,,,,,,,,,,,,,,,,,,,-1.768434116898173,0.5578215741720882,,3.7872136038547843,,-0.13516701003887732,,,,,,,,,,,,,,,,,,,,,,,-0.046004468229604356,1.162650112733509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.287794393557807,,19.85401940221783,,,,,,,,,,,,,,,,,,,,,,,21.187501100627138,18.6002063523528,,95.95305332263726,,98.654102136747,,,,,,,,,,,,,,,,,,,,,,,97.88600321586406,100.22719313244887
GAL,181,28,,0.47177430493757555,,-0.4201483227221905,,,,,,,,,,,,,,,,,,,,,,,-1.6119666218156015,0.6460685245970907,,3.8898867502368013,,0.015439136831510325,,,,,,,,,,,,,,,,,,,,,,,0.13632167191205724,1.260436800551311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.305024810139308,,19.865186788565605,,,,,,,,,,,,,,,,,,,,,,,21.173005694463328,18.587796447378572,,95.95693089552529,,98.65750928540906,,,,,,,,,,,,,,,,,,,,,,,97.89328880129993,100.22837967802954
GAL,211,28,,0.5567158787894577,,-0.2929379129150034,,,,,,,,,,,,,,,,,,,,,,,-1.456097133974275,0.7891955912262283,,3.990159078847828,,0.1579388127175818,,,,,,,,,,,,,,,,,,,,,,,0.31706605843489655,1.417285236747496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.32219942248509,,19.876355536343702,,,,,,,,,,,,,,,,,,,,,,,21.15854214265846,18.575373016435318,,95.96078969511105,,98.66094985449566,,,,,,,,,,,,,,,,,,,,,,,97.90050087918137,100.22955419106977
GAL,241,28,,0.6919389388681871,,-0.15729455384188729,,,,,,,,,,,,,,,,,,,,,,,-1.3522122616550218,0.9406898806001749,,4.160989187413325,,0.3097313074263255,,,,,,,,,,,,,,,,,,,,,,,0.43069856765636416,1.583341831865262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.339318828363883,,19.887525678390173,,,,,,,,,,,,,,,,,,,,,,,21.14411029236368,18.562935861363613,,95.96463013468781,,98.66442405484884,,,,,,,,,,,,,,,,,,,,,,,97.90763998072434,100.23071685878278
GAL,271,28,,0.7806121514476008,,0.0033494345212803367,,,,,,,,,,,,,,,,,,,,,,,-1.2063693702658522,1.0936700841657565,,4.265978491665326,,0.48844193149467685,,,,,,,,,,,,,,,,,,,,,,,0.597235261079895,1.751234388674682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.35638361835829,,19.898697246064806,,,,,,,,,,,,,,,,,,,,,,,21.129709989781876,18.55048478181693,,95.96845262450512,,98.66793209790265,,,,,,,,,,,,,,,,,,,,,,,97.91470663327516,100.23186786841173
GAL,301,28,,0.8817610194643049,,0.13133632531097916,,,,,,,,,,,,,,,,,,,,,,,-1.0634219729874737,1.2752915133954428,,4.388254238480474,,0.6328622942217805,,,,,,,,,,,,,,,,,,,,,,,0.7593656921176759,1.9501407218468856,,0.006532842391422816,,0.04303455495418755,,,,,,,,,,,,,,,,,,,,,,,0.0655714821482221,0.058695758898797766,,17.37339437594835,,19.90987026924448,,,,,,,,,,,,,,,,,,,,,,,21.115341080184898,18.538019575247738,,95.97225757181396,,98.67147419568317,,,,,,,,,,,,,,,,,,,,,,,97.92170136033533,100.23300740723799
GAL,331,28,,1.0085110760538942,,0.27347737244883774,,,,,,,,,,,,,,,,,,,,,,,-0.9714041619074054,1.4564945198022787,,4.546119539591789,,0.7927048199808269,,,,,,,,,,,,,,,,,,,,,,,0.8562767779765821,2.1488775720959055,,0.028498658086693145,,0.05860066115956322,,,,,,,,,,,,,,,,,,,,,,,0.060993558881107,0.047886895345870206,,17.390351662466845,,19.92104477629238,,,,,,,,,,,,,,,,,,,,,,,21.101003407959837,18.52554002451328,,95.97604535417963,,98.67505056079978,,,,,,,,,,,,,,,,,,,,,,,97.92862468157273,100.23413567695103
GAL,361,28,,1.1098149127087584,,0.3841966332367157,,,,,,,,,,,,,,,,,,,,,,,-0.8126012763969648,1.6490429786213614,,4.668028067969292,,0.9194716195797454,,,,,,,,,,,,,,,,,,,,,,,1.037190614798412,2.3600990662449206,,0.014179774454789245,,0.017569769999443166,,,,,,,,,,,,,,,,,,,,,,,0.06819341285383414,0.06811818073262853,,17.407256077742694,,19.932220794078013,,,,,,,,,,,,,,,,,,,,,,,21.086696816603734,18.513045947535716,,95.97981642644523,,98.67866140645258,,,,,,,,,,,,,,,,,,,,,,,97.93547711285724,100.23525283611636
GAL,391,28,,1.1931940097054596,,0.5185254240061941,,,,,,,,,,,,,,,,,,,,,,,-0.6739881396995004,1.748838161828095,,4.764656660539945,,1.07174424521844,,,,,,,,,,,,,,,,,,,,,,,1.1918641560808254,2.4718673611836337,,0.027339985531263378,,0.03445003883823904,,,,,,,,,,,,,,,,,,,,,,,0.0344399259383148,0.07350994837821703,,17.424108169180897,,19.943398347975247,,,,,,,,,,,,,,,,,,,,,,,21.072421148726164,18.500537122614602,,95.98357116039806,,98.68230694643306,,,,,,,,,,,,,,,,,,,,,,,97.94225916629239,100.23635908662959
GAL,421,28,,1.3207089873052738,,0.6273801834471513,,,,,,,,,,,,,,,,,,,,,,,-0.5537780922473683,1.828841570987656,,4.922634972016258,,1.1972117192382683,,,,,,,,,,,,,,,,,,,,,,,1.3227265374345265,2.5625643776837776,,0.01575772482196659,,0.023477507202848028,,,,,,,,,,,,,,,,,,,,,,,0.03332867687365935,0.08191549575837798,,17.440908492605406,,19.954577461823572,,,,,,,,,,,,,,,,,,,,,,,21.058176246112662,18.488013338304523,,95.98730995172708,,98.6859873951124,,,,,,,,,,,,,,,,,,,,,,,97.94897135021766,100.23745461600507
GAL,451,28,,1.4455388953633772,,0.7660571457765677,,,,,,,,,,,,,,,,,,,,,,,-0.4503689707749716,1.9376694453534977,,5.076517603864975,,1.3548793500835643,,,,,,,,,,,,,,,,,,,,,,,1.4319527516459871,2.684501158652445,,0.027226338169799833,,0.020273841368658747,,,,,,,,,,,,,,,,,,,,,,,0.03701380447033226,0.053872548395973795,,17.457657597129852,,19.965758157945768,,,,,,,,,,,,,,,,,,,,,,,21.043961949714287,18.475474380898007,,95.99103319333997,,98.6897029674481,,,,,,,,,,,,,,,,,,,,,,,97.95561416924596,100.23853961183727
GAL,481,28,,1.561710570206726,,0.8574329055147238,,,,,,,,,,,,,,,,,,,,,,,-0.3353060389665501,1.9994322511807727,,5.218028634802952,,1.4623542625045047,,,,,,,,,,,,,,,,,,,,,,,1.555330023277314,2.755991013124124,,0.015574820456937538,,0.018077191780607252,,,,,,,,,,,,,,,,,,,,,,,0.016828947913043204,0.08218117368017899,,17.474356025227536,,19.976940457134727,,,,,,,,,,,,,,,,,,,,,,,21.02977809966619,18.462920034411564,,95.99474127540323,,98.69345387898045,,,,,,,,,,,,,,,,,,,,,,,97.96218812428714,100.23961426180949
GAL,511,28,,1.654826986258545,,0.9766989704573987,,,,,,,,,,,,,,,,,,,,,,,-0.18268110268399873,2.123450187829114,,5.327254849014398,,1.5999956671691464,,,,,,,,,,,,,,,,,,,,,,,1.7251432995519451,2.8947622604446295,,0.027431899330048463,,0.022033506178923648,,,,,,,,,,,,,,,,,,,,,,,0.03244188752169492,0.07172889027308361,,17.491004312798463,,19.988124378643747,,,,,,,,,,,,,,,,,,,,,,,21.015624535315325,18.45035008057466,,95.99843458538182,,98.69724034583021,,,,,,,,,,,,,,,,,,,,,,,97.96869371256695,100.2406787537025
GAL,541,28,,1.8559402477117484,,1.1074260825199538,,,,,,,,,,,,,,,,,,,,,,,-0.05141672948984333,2.266999807950363,,5.5859008622578905,,1.7502911334085596,,,,,,,,,,,,,,,,,,,,,,,1.8676146575982884,3.054858961652151,,0.02025290947919972,,0.023152676259105203,,,,,,,,,,,,,,,,,,,,,,,0.0300703761541918,0.10238028423533163,,17.5076029892525,,19.999309940182368,,,,,,,,,,,,,,,,,,,,,,,21.001501095225414,18.43776429881413,,96.00211350808152,,98.70106258469778,,,,,,,,,,,,,,,,,,,,,,,97.97513142765636,100.24173327540375
GAL,571,28,,1.9996464202710929,,1.2169624085569986,,,,,,,,,,,,,,,,,,,,,,,0.0601548535464147,2.381050794645695,,5.7644985412097505,,1.8782442482215913,,,,,,,,,,,,,,,,,,,,,,,1.9850038806008001,3.1834335029756247,,0.028064223181086447,,0.021987078942362355,,,,,,,,,,,,,,,,,,,,,,,0.03317742831090413,0.08363996567838683,,17.524152577575332,,20.010497157909978,,,,,,,,,,,,,,,,,,,,,,,20.987407617198638,18.42516246623921,,96.0057784256874,,98.7049208128617,,,,,,,,,,,,,,,,,,,,,,,97.98150175949317,100.24277801491668
GAL,601,28,,2.109872373958689,,1.3778860324105064,,,,,,,,,,,,,,,,,,,,,,,0.1833420377740449,2.5218366403658017,,5.896462545252323,,2.0617566383288874,,,,,,,,,,,,,,,,,,,,,,,2.1163464907571807,3.341129321163642,,0.03583439042359506,,0.009915646737053122,,,,,,,,,,,,,,,,,,,,,,,0.02537606801288559,0.0923012481898524,,17.540653594398634,,20.02168604642661,,,,,,,,,,,,,,,,,,,,,,,20.973343938292576,18.41254435762769,,96.00942971780248,,98.70881524817611,,,,,,,,,,,,,,,,,,,,,,,97.98780519440534,100.24381316036977
GAL,631,28,,2.239323736663941,,1.4736014580364802,,,,,,,,,,,,,,,,,,,,,,,0.2956190644668144,2.594954211611107,,6.054695032177083,,2.1756151356560594,,,,,,,,,,,,,,,,,,,,,,,2.233650923361715,3.4260642118922604,,0.06780467073363362,,0.01576074757035756,,,,,,,,,,,,,,,,,,,,,,,0.033349359607451355,0.05008939449162105,,17.557106550066383,,20.032876625632326,,,,,,,,,,,,,,,,,,,,,,,20.959309894835876,18.399909745412018,,96.01306776148584,,98.71274613481921,,,,,,,,,,,,,,,,,,,,,,,97.99404221513494,100.24483890002598
GAL,661,28,,2.3356152871798344,,1.5678326171192598,,,,,,,,,,,,,,,,,,,,,,,0.4235553578099225,2.918950017373154,,6.166943523294183,,2.2882025599953906,,,,,,,,,,,,,,,,,,,,,,,2.3698518047395254,3.782270957472072,,0.034365588228475956,,0.018213771279516983,,,,,,,,,,,,,,,,,,,,,,,0.02780297111465907,0.050226093890389845,,17.573511948709623,,20.044068892872343,,,,,,,,,,,,,,,,,,,,,,,20.94530532243991,18.38725839965515,,96.01669293129143,,98.71671363995928,,,,,,,,,,,,,,,,,,,,,,,98.0002133008636,100.24585542229309
GAL,691,28,,2.4117636868494916,,1.6536638742710696,,,,,,,,,,,,,,,,,,,,,,,0.5718287092883525,3.0751104300859478,,6.2513134926948375,,2.3920620542157494,,,,,,,,,,,,,,,,,,,,,,,2.5305981524244814,3.9575921188213172,,0.05637695944378302,,0.01918400604171345,,,,,,,,,,,,,,,,,,,,,,,0.019160486572430642,0.0335513625998189,,17.589870288306546,,20.055262865268784,,,,,,,,,,,,,,,,,,,,,,,20.931330056018194,18.37459008804774,,96.0203055993041,,98.7207180092456,,,,,,,,,,,,,,,,,,,,,,,98.00631892723435,100.24686291573221
GAL,721,28,,2.560593357606436,,1.7881552487401198,,,,,,,,,,,,,,,,,,,,,,,0.7229847577273194,3.104267662311555,,6.435390869378498,,2.548741105361401,,,,,,,,,,,,,,,,,,,,,,,2.6942538645228282,3.9958933020163343,,0.031583819238340215,,0.03352439893142431,,,,,,,,,,,,,,,,,,,,,,,0.027076225309720814,0.09569175154886017,,17.60618206075096,,20.066458551109186,,,,,,,,,,,,,,,,,,,,,,,20.91738392979599,18.361904575885834,,96.02390613517626,,98.72475946281278,,,,,,,,,,,,,,,,,,,,,,,98.01235956637751,100.24786156906826
GAL,751,28,,2.6826916216019043,,1.9456208589512194,,,,,,,,,,,,,,,,,,,,,,,0.809020953293837,3.406562918669069,,6.5824380379823175,,2.730671741849875,,,,,,,,,,,,,,,,,,,,,,,2.7772962557531216,4.329983651651226,,0.07283032256802617,,0.03184918220492956,,,,,,,,,,,,,,,,,,,,,,,0.019967293577841834,0.12820562692885085,,17.622447751922884,,20.077655957085803,,,,,,,,,,,,,,,,,,,,,,,20.903466777331435,18.349201626047897,,96.02749490616574,,98.72883822136004,,,,,,,,,,,,,,,,,,,,,,,98.01833568693158,100.24885157120045
GAL,781,28,,2.7669853724723588,,2.0258017093923346,,,,,,,,,,,,,,,,,,,,,,,0.9480842994515175,3.6020337008759817,,6.67745662434297,,2.8295034819255775,,,,,,,,,,,,,,,,,,,,,,,2.9250213886740752,4.548944463595383,,0.034841508321414895,,0.03354236855716433,,,,,,,,,,,,,,,,,,,,,,,0.030613510913086523,0.08768804709794957,,17.63866784174469,,20.08885508828403,,,,,,,,,,,,,,,,,,,,,,,20.889578431524562,18.336480998984648,,96.031072277169,,98.73295450614732,,,,,,,,,,,,,,,,,,,,,,,98.02424775406897,100.24983311121177
GAL,811,28,,2.865430178091886,,2.197624023983817,,,,,,,,,,,,,,,,,,,,,,,1.0854176754717795,3.6372678796185305,,6.791710560074851,,3.0278731463611237,,,,,,,,,,,,,,,,,,,,,,,3.0700631452873637,4.5947025365457606,,0.070878679181258,,0.04546929322873295,,,,,,,,,,,,,,,,,,,,,,,0.019538845425463445,0.11126111416213189,,17.654842804245185,,20.100055948174422,,,,,,,,,,,,,,,,,,,,,,,20.875718724632414,18.323742452712864,,96.0346386107565,,98.73710853899237,,,,,,,,,,,,,,,,,,,,,,,98.03009622951902,100.2508063783786
GAL,841,28,,2.9441152418912075,,2.318535516073112,,,,,,,,,,,,,,,,,,,,,,,1.2138048964324692,3.751269312620906,,6.878820345717177,,3.171587357428315,,,,,,,,,,,,,,,,,,,,,,,3.203637122915744,4.726073366669148,,0.02078062909070167,,0.03274730619492764,,,,,,,,,,,,,,,,,,,,,,,0.03218663773014151,0.13642022542958912,,17.670973107625528,,20.11125853860947,,,,,,,,,,,,,,,,,,,,,,,20.861887488281585,18.31098574277006,,96.03819426720807,,98.7413005422696,,,,,,,,,,,,,,,,,,,,,,,98.03588157159191,100.25177156218308
GAL,871,28,,3.0102056830442816,,2.4110125050267044,,,,,,,,,,,,,,,,,,,,,,,1.3476820224515382,3.9108987614048356,,6.948671974011777,,3.284852713460552,,,,,,,,,,,,,,,,,,,,,,,3.343396884687408,4.907269631530717,,0.045968634935585735,,0.0458872682156871,,,,,,,,,,,,,,,,,,,,,,,0.02266040505488962,0.11650403061066389,,17.68705921431624,,20.122462859809648,,,,,,,,,,,,,,,,,,,,,,,20.8480845534823,18.29821062222362,,96.04173960454558,,98.74553073890472,,,,,,,,,,,,,,,,,,,,,,,98.04160423520176,100.25272885232168
GAL,901,28,,3.1300884329725367,,2.5661018632960655,,,,,,,,,,,,,,,,,,,,,,,1.4865901719983317,4.046099199475977,,7.09173657122577,,3.466500921909301,,,,,,,,,,,,,,,,,,,,,,,3.4887493545559067,5.062338611217804,,0.02411067231364434,,0.04340495103758052,,,,,,,,,,,,,,,,,,,,,,,0.031329363122778404,0.16111208592327328,,17.703101581036602,,20.133668910359397,,,,,,,,,,,,,,,,,,,,,,,20.83430975064156,18.285416841637097,,96.0452749785663,,98.74979935237312,,,,,,,,,,,,,,,,,,,,,,,98.04726467188999,100.25367843871706
GAL,931,28,,3.2413542321042588,,2.6975131953168514,,,,,,,,,,,,,,,,,,,,,,,1.6107544136543925,4.232990730481909,,7.222853160652196,,3.6228974471425133,,,,,,,,,,,,,,,,,,,,,,,3.6156856697022874,5.273927258556064,,0.053612318984304214,,0.04708417230345241,,,,,,,,,,,,,,,,,,,,,,,0.01922123382354271,0.10327280952324368,,17.719100657528887,,20.144876687193303,,,,,,,,,,,,,,,,,,,,,,,20.82056290957501,18.272604143837395,,96.048800738564,,98.75410660669435,,,,,,,,,,,,,,,,,,,,,,,98.05286332984879,100.25462049850752
GAL,961,28,,3.3302159070825326,,2.8567744544188454,,,,,,,,,,,,,,,,,,,,,,,1.7296008909565845,4.316420252225738,,7.323351412120449,,3.810081825881362,,,,,,,,,,,,,,,,,,,,,,,3.7357299185485076,5.373493435507164,,0.022842474340246652,,0.029805183005735467,,,,,,,,,,,,,,,,,,,,,,,0.030162495624928076,0.14982840175239956,,17.73505689187846,,20.15608618559445,,,,,,,,,,,,,,,,,,,,,,,20.806843859516594,18.259772284860738,,96.05231724460187,,98.75845272643122,,,,,,,,,,,,,,,,,,,,,,,98.05840065394563,100.25555524799928
GAL,991,28,,3.3954348165313313,,2.9710542893203034,,,,,,,,,,,,,,,,,,,,,,,1.8396762949119339,4.372931683268574,,7.391677857227169,,3.9487400302126545,,,,,,,,,,,,,,,,,,,,,,,3.8447583972455064,5.444079468052912,,0.05447636488246445,,0.03470960270972503,,,,,,,,,,,,,,,,,,,,,,,0.0156968909236592,0.048883023208913065,,17.750970722746207,,20.167297399182956,,,,,,,,,,,,,,,,,,,,,,,20.793152429135638,18.246921002353314,,96.05582484169527,,98.7628379366849,,,,,,,,,,,,,,,,,,,,,,,98.06387708574431,100.25648286497925
GAL,1021,28,,3.51805937352753,,3.0964395845234254,,,,,,,,,,,,,,,,,,,,,,,1.943640459963941,4.5543940938836815,,7.537736446131337,,4.099939383626456,,,,,,,,,,,,,,,,,,,,,,,3.946047525523163,5.650951107125939,,0.01316262986955783,,0.028248349226392713,,,,,,,,,,,,,,,,,,,,,,,0.02072658222069718,0.1378724399994855,,17.766842584595786,,20.178510319905094,,,,,,,,,,,,,,,,,,,,,,,20.779488446543652,18.23405003669185,,96.05932387706693,,98.76726246309025,,,,,,,,,,,,,,,,,,,,,,,98.06929306353022,100.25740354038334
GAL,1051,28,,3.6293613108856277,,3.1919348640682568,,,,,,,,,,,,,,,,,,,,,,,2.0241875292247755,4.898002732493659,,7.668259894262835,,4.218910360247783,,,,,,,,,,,,,,,,,,,,,,,4.018836803446625,6.0349233966815685,,0.03798612945335753,,0.0321927315340883,,,,,,,,,,,,,,,,,,,,,,,0.022467961398652918,0.07480092952018957,,17.78267290646432,,20.18972493802796,,,,,,,,,,,,,,,,,,,,,,,20.765851739307767,18.22115912565781,,96.06281469587316,,98.77172653181313,,,,,,,,,,,,,,,,,,,,,,,98.07464902233242,100.25831746542879
GAL,1081,28,,3.7503058059843166,,3.3332559445507712,,,,,,,,,,,,,,,,,,,,,,,2.1380800961940256,4.9426446482858495,,7.811635172107774,,4.388412890642961,,,,,,,,,,,,,,,,,,,,,,,4.131424195161713,6.093702749644427,,0.00897851021644433,,0.025675783129343165,,,,,,,,,,,,,,,,,,,,,,,0.02890627896794816,0.06200119854895653,,17.798462112016594,,20.20094124212905,,,,,,,,,,,,,,,,,,,,,,,20.752242134462833,18.208248004421993,,96.06629764123416,,98.77623036954564,,,,,,,,,,,,,,,,,,,,,,,98.07994539394645,100.25922483162557
GAL,1111,28,,3.86742283298741,,3.4497660817007816,,,,,,,,,,,,,,,,,,,,,,,2.26294823708656,4.960301664246371,,7.949643762585909,,4.53122324716,,,,,,,,,,,,,,,,,,,,,,,4.2567786914408,6.123304255311728,,0.04723244781040447,,0.03592262183028075,,,,,,,,,,,,,,,,,,,,,,,0.0389255751043985,0.15692410853143676,,17.814210619600562,,20.21215921908622,,,,,,,,,,,,,,,,,,,,,,,20.738659458519177,18.195316405513854,,96.06977305426396,,98.78077420350132,,,,,,,,,,,,,,,,,,,,,,,98.08518260695837,100.26012583078875
GAL,1141,28,,3.9585997468580523,,3.5614003692442573,,,,,,,,,,,,,,,,,,,,,,,2.3914333895662807,5.103281985305562,,8.052514644482388,,4.669118827273124,,,,,,,,,,,,,,,,,,,,,,,4.3860310992086795,6.289953959100222,,0.02055774063700759,,0.023612091131931464,,,,,,,,,,,,,,,,,,,,,,,0.03588719161806434,0.05820470533303052,,17.829918842303254,,20.223378854071502,,,,,,,,,,,,,,,,,,,,,,,20.725103537474943,18.182364058806332,,96.07324127410064,,98.78535826141183,,,,,,,,,,,,,,,,,,,,,,,98.09036108676703,100.26102065504992
GAL,1171,28,,4.040756524111233,,3.65385403194259,,,,,,,,,,,,,,,,,,,,,,,2.4710325131244897,5.226271611958319,,8.143155123175776,,4.786366787319416,,,,,,,,,,,,,,,,,,,,,,,4.456532373980693,6.435193451227979,,0.039476142052912236,,0.026510503566930604,,,,,,,,,,,,,,,,,,,,,,,0.03375806684157652,0.20127371700814634,,17.845587187995115,,20.234600130540304,,,,,,,,,,,,,,,,,,,,,,,20.711574196828217,18.16939069149096,,96.0767026379331,,98.78998277152174,,,,,,,,,,,,,,,,,,,,,,,98.09548125560615,100.26190949686946
GAL,1201,28,,4.156915526336668,,3.7632463663346734,,,,,,,,,,,,,,,,,,,,,,,2.5334066967412756,5.387197323903784,,8.279440729703058,,4.9226241412554685,,,,,,,,,,,,,,,,,,,,,,,4.5063296213761035,6.6223213574085715,,0.018377769101244917,,0.02616463373473688,,,,,,,,,,,,,,,,,,,,,,,0.026162817893883455,0.0869986551535855,,17.861216059384493,,20.245823030222066,,,,,,,,,,,,,,,,,,,,,,,20.698071261582797,18.156396028061113,,96.08015748103035,,98.79464796258348,,,,,,,,,,,,,,,,,,,,,,,98.10054353256861,100.26279254904843
GAL,1231,28,,4.304086054803461,,3.8677130060081595,,,,,,,,,,,,,,,,,,,,,,,2.67822603208257,5.480812111432863,,8.457191026663029,,5.053882026262357,,,,,,,,,,,,,,,,,,,,,,,4.653969963899094,6.736264579885249,,0.041862293157817206,,0.029833886694470294,,,,,,,,,,,,,,,,,,,,,,,0.024689721646566017,0.19795963532583719,,17.876805854071833,,20.257047533109798,,,,,,,,,,,,,,,,,,,,,,,20.684594556254293,18.14337979028524,,96.08360613676999,,98.79935406385212,,,,,,,,,,,,,,,,,,,,,,,98.10554833363051,100.26367000474116
GAL,1261,28,,4.416820238510169,,3.9682685480919506,,,,,,,,,,,,,,,,,,,,,,,2.777609999684268,5.599313710588071,,8.588505351603917,,5.181241934531968,,,,,,,,,,,,,,,,,,,,,,,4.747237313717683,6.877832083381469,,0.018391169797552356,,0.015110801229002005,,,,,,,,,,,,,,,,,,,,,,,0.045637106023962405,0.0876062580995307,,17.892356964594896,,20.268273617455332,,,,,,,,,,,,,,,,,,,,,,,20.67114390489056,18.13034169719322,,96.0870489366648,,98.80410130508206,,,,,,,,,,,,,,,,,,,,,,,98.11049607166957,100.26454205746715
GAL,1291,28,,4.557060749334132,,4.067355246367505,,,,,,,,,,,,,,,,,,,,,,,2.8848183312742623,5.675329805673194,,8.756510918778279,,5.307387340244702,,,,,,,,,,,,,,,,,,,,,,,4.849486834352213,6.973246108146787,,0.03781241178916645,,0.02208795131170597,,,,,,,,,,,,,,,,,,,,,,,0.022484385840253366,0.18483579530450728,,17.90786977847379,,20.27950125975752,,,,,,,,,,,,,,,,,,,,,,,20.65771913107552,18.11728146503795,,96.09048621038879,,98.80888991652078,,,,,,,,,,,,,,,,,,,,,,,98.11538715648976,100.2654089011249
GAL,1321,28,,4.6887718546990875,,4.158589619111632,,,,,,,,,,,,,,,,,,,,,,,3.0087646631042677,5.815629161846653,,8.912879158795963,,5.425256694177172,,,,,,,,,,,,,,,,,,,,,,,4.971197627215226,7.139528658746093,,0.026880494614799185,,0.015295717039556716,,,,,,,,,,,,,,,,,,,,,,,0.049969939303910256,0.0912513346878555,,17.923344678261532,,20.2907304347486,,,,,,,,,,,,,,,,,,,,,,,20.644320057937755,18.104198807283083,,96.0939182858043,,98.81372012890176,,,,,,,,,,,,,,,,,,,,,,,98.12022199484372,100.26627073000377
