system,SOD,nPRN,vtec_1,vtec_2,vtec_3,vtec_4,vtec_5,vtec_6,vtec_7,vtec_8,vtec_9,vtec_10,vtec_11,vtec_12,vtec_13,vtec_14,vtec_15,vtec_16,vtec_17,vtec_18,vtec_19,vtec_20,vtec_21,vtec_22,vtec_23,vtec_24,stec_1,stec_2,stec_3,stec_4,stec_5,stec_6,stec_7,stec_8,stec_9,stec_10,stec_11,stec_12,stec_13,stec_14,stec_15,stec_16,stec_17,stec_18,stec_19,stec_20,stec_21,stec_22,stec_23,stec_24,roti_1,roti_2,roti_3,roti_4,roti_5,roti_6,roti_7,roti_8,roti_9,roti_10,roti_11,roti_12,roti_13,roti_14,roti_15,roti_16,roti_17,roti_18,roti_19,roti_20,roti_21,roti_22,roti_23,roti_24,ipplat_1,ipplat_2,ipplat_3,ipplat_4,ipplat_5,ipplat_6,ipplat_7,ipplat_8,ipplat_9,ipplat_10,ipplat_11,ipplat_12,ipplat_13,ipplat_14,ipplat_15,ipplat_16,ipplat_17,ipplat_18,ipplat_19,ipplat_20,ipplat_21,ipplat_22,ipplat_23,ipplat_24,ipplon_1,ipplon_2,ipplon_3,ipplon_4,ipplon_5,ipplon_6,ipplon_7,ipplon_8,ipplon_9,ipplon_10,ipplon_11,ipplon_12,ipplon_13,ipplon_14,ipplon_15,ipplon_16,ipplon_17,ipplon_18,ipplon_19,ipplon_20,ipplon_21,ipplon_22,ipplon_23,ipplon_24
GLO,1,24,,,-155.94284343194238,-148.8652764978253,,,,,,,,,,,,,-163.8921744014356,-127.11297937684054,,,,,,,,,-182.82966460118777,-181.3503305147202,,,,,,,,,,,,,-175.58567934045473,-129.1650275073788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.177650210319353,19.72881295046518,,,,,,,,,,,,,16.86319950383669,19.67108378918792,,,,,,,,,98.10806743692373,94.52067909206123,,,,,,,,,,,,,99.32805360545046,98.07827315155184,,,,,,
GLO,31,24,,,-155.68998522297736,-148.8040024172178,,,,,,,,,,,,,-163.46266852682226,-127.07043288846955,,,,,,,,,-182.64300977062072,-181.2079931941813,,,,,,,,,,,,,-175.31429987973192,-129.0771746016293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.196317412341386,19.75254572739241,,,,,,,,,,,,,16.840951190158112,19.653418564627607,,,,,,,,,98.12326893030482,94.52986589110935,,,,,,,,,,,,,99.32781731608355,98.0787118692,,,,,,
GLO,61,24,,,-155.3427478203958,-148.7018417335837,,,,,,,,,,,,,-163.0085428731223,-126.97090585179362,,,,,,,,,-182.31714585878174,-181.0002223671314,,,,,,,,,,,,,-175.01372303482748,-128.92962345210748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.214970294575537,19.776231677055964,,,,,,,,,,,,,16.818584343268476,19.635787152528714,,,,,,,,,98.13859494441313,94.53908872063901,,,,,,,,,,,,,99.32759199791381,98.07910447268301,,,,,,
GLO,91,24,,,-155.04537340718417,-148.63977268468446,,,,,,,,,,,,,-162.56430978878376,-126.86557419583562,,,,,,,,,-182.06323268519236,-180.8591884856749,,,,,,,,,,,,,-174.72461657009342,-128.77711915415387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.23360825922339,19.799871095211973,,,,,,,,,,,,,16.796097130681115,19.618188675333755,,,,,,,,,98.15404610876583,94.54834838714012,,,,,,,,,,,,,99.3273780777362,98.07945140185855,,,,,,
GLO,121,24,,,-154.76322842452004,-148.53951475950097,,,,,,,,,,,,,-162.20674777961398,-126.78750542923353,,,,,,,,,-181.83069618863692,-180.6571528850369,,,,,,,,,,,,,-174.53848313695534,-128.6548549989131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.252230699358126,19.823464264556968,,,,,,,,,,,,,16.773487694101398,19.600622259658984,,,,,,,,,98.16962304984014,94.55764569299507,,,,,,,,,,,,,99.3271759873097,98.07975309082543,,,,,,
GLO,151,24,,,-154.47345205480917,-148.46629064021639,,,,,,,,,,,,,-161.790609303384,-126.66223514178417,,,,,,,,,-181.58590727025774,-180.50047748030488,,,,,,,,,,,,,-174.2827451268546,-128.4835809747437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.270836999005454,19.847011454968175,,,,,,,,,,,,,16.750754148800794,19.583087036057808,,,,,,,,,98.18532639103802,94.56698143653337,,,,,,,,,,,,,99.32698616347429,98.08000996801076,,,,,,
GLO,181,24,,,-154.25467178258242,-148.37821751942278,,,,,,,,,,,,,-161.5618532221917,-126.560831191107,,,,,,,,,-181.44513406935232,-180.3208613152321,,,,,,,,,,,,,-174.25146222561048,-128.338897347611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.28942653297141,19.870512923404156,,,,,,,,,,,,,16.72789458330536,19.56558213903697,,,,,,,,,98.20115675245214,94.57635641198405,,,,,,,,,,,,,99.32680904828882,98.08022245626547,,,,,,
GLO,211,24,,,-154.0050138887435,-148.34236828460106,,,,,,,,,,,,,-161.1338178704235,-126.4167519156906,,,,,,,,,-181.25795780502955,-180.22753389994855,,,,,,,,,,,,,-173.9819075650723,-128.15015699998148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.30799866696269,19.89396891416621,,,,,,,,,,,,,16.70490705869188,19.548106706784072,,,,,,,,,98.2171147508599,94.58577140953686,,,,,,,,,,,,,99.32664508915286,98.08039097294885,,,,,,
GLO,241,24,,,-153.70416977044783,-148.24605956332783,,,,,,,,,,,,,-160.8147129595971,-126.39111306137893,,,,,,,,,-180.9938777630056,-180.03696867948094,,,,,,,,,,,,,-173.84348063443394,-128.08811252226877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.32655275747073,19.917379658865098,,,,,,,,,,,,,16.68178960820041,19.530659881133026,,,,,,,,,98.2332009995312,94.59522721531806,,,,,,,,,,,,,99.32649473894942,98.08051593002195,,,,,,
GLO,271,24,,,-153.42388826582436,-148.19177456731313,,,,,,,,,,,,,-160.4033590531595,-126.31969185526114,,,,,,,,,-180.75925574938768,-179.91600799964928,,,,,,,,,,,,,-173.59399921184735,-127.97862225893422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.345088151782342,19.940745376555792,,,,,,,,,,,,,16.658540236648797,19.513240807407417,,,,,,,,,98.24941610812535,94.60472461139919,,,,,,,,,,,,,99.32635845617362,98.08059773412752,,,,,,
GLO,301,24,,,-153.13994814366725,-148.08564080120783,,,,,,,,,,,,,-160.04004634018816,-126.14288292020461,,,,,,,,,-180.51811646770446,-179.71188684562208,,,,,,,,,,,,,-173.40265191339964,-127.75885965428498,,,,,,,,,0.037818010554904836,0.018216064089206837,,,,,,,,,,,,,0.09859378192820027,0.03334421749249129,,,,,,,,,22.363604187975366,19.96406627382855,,,,,,,,,,,,,16.63515691987938,19.495848634278197,,,,,,,,,98.26576068258873,94.61426437582014,,,,,,,,,,,,,99.32623670508013,98.08063678668195,,,,,,
GLO,331,24,,,-152.8955959109252,-147.98293012704787,,,,,,,,,,,,,-159.5753619693425,-126.04955258525467,,,,,,,,,-180.3351112738334,-179.51454367653804,,,,,,,,,,,,,-173.08799773750664,-127.6285140750187,,,,,,,,,0.06816488370304312,0.02374111268212789,,,,,,,,,,,,,0.09683844378681099,0.06402885523323107,,,,,,,,,22.382100194855308,19.98734254484166,,,,,,,,,,,,,16.611637604261624,19.47848251368115,,,,,,,,,98.2822353249832,94.62384728255468,,,,,,,,,,,,,99.32612995581827,98.08063348395164,,,,,,
GLO,361,24,,,-152.58678991421266,-147.94300752150613,,,,,,,,,,,,,-159.24947129875707,-126.00462102085228,,,,,,,,,-180.05460763055382,-179.42043421960113,,,,,,,,,,,,,-172.94227142449617,-127.55030678558168,,,,,,,,,0.030544630995700244,0.0159974289506204,,,,,,,,,,,,,0.06684921621159394,0.03565631704139604,,,,,,,,,22.400575491982245,20.010574371452208,,,,,,,,,,,,,16.58798020606085,19.461141600647107,,,,,,,,,98.29884063340594,94.63347410154705,,,,,,,,,,,,,99.32603868458531,98.08058821714238,,,,,,
GLO,391,24,,,-152.22732405356805,-147.85522819862038,,,,,,,,,,,,,-158.80333872254784,-125.88672734543684,,,,,,,,,-179.69667873949064,-179.24968148388052,,,,,,,,,,,,,-172.6495153230661,-127.3962382953411,,,,,,,,,0.04884508242642139,0.033349413707003554,,,,,,,,,,,,,0.06855099559230068,0.07253902377800617,,,,,,,,,22.419029389661596,20.03376192330709,,,,,,,,,,,,,16.56418261086321,19.44382505317516,,,,,,,,,98.31557720186127,94.64314559869956,,,,,,,,,,,,,99.32596337376754,98.08050137247285,,,,,,
GLO,421,24,,,-152.06211984179777,-147.80510756401753,,,,,,,,,,,,,-158.40453131995747,-125.83513590941664,,,,,,,,,-179.62968111334615,-179.14123401540394,,,,,,,,,,,,,-172.41437191201922,-127.31307782114558,,,,,,,,,0.027807283902723873,0.015517861318664544,,,,,,,,,,,,,0.06316449948618878,0.05423748994205772,,,,,,,,,22.437461188882978,20.056905357856408,,,,,,,,,,,,,16.54024267304604,19.426532032155162,,,,,,,,,98.33244562009725,94.65286253585832,,,,,,,,,,,,,99.32590451210052,98.0803733312614,,,,,,
GLO,451,24,,,-151.8425864577481,-147.72172008268936,,,,,,,,,,,,,-158.0768795621861,-125.7347448240993,,,,,,,,,-179.48030516363968,-178.97986621544467,,,,,,,,,,,,,-172.2668207624974,-127.17960396628558,,,,,,,,,0.08362732026429663,0.03735622883950269,,,,,,,,,,,,,0.0685361065439461,0.07659836744865764,,,,,,,,,22.455870181334078,20.080004820469206,,,,,,,,,,,,,16.516158215133615,19.40926170121337,,,,,,,,,98.34944647349242,94.6626256708086,,,,,,,,,,,,,99.32586259481647,98.08020446999706,,,,,,
GLO,481,24,,,-151.4141753743638,-147.535174854943,,,,,,,,,,,,,-157.67826961645227,-125.59709190744111,,,,,,,,,-179.0141894119976,-178.6521775034211,,,,,,,,,,,,,-172.0316773877772,-127.00806922523833,,,,,,,,,0.016789097126867106,0.013529937469223447,,,,,,,,,,,,,0.03907209408369897,0.04942458992882928,,,,,,,,,22.474255649395843,20.10306044450997,,,,,,,,,,,,,16.491927027190044,19.39201322659085,,,,,,,,,98.36658034293819,94.67243575728442,,,,,,,,,,,,,99.32583812381107,98.07999516042355,,,,,,
GLO,511,24,,,-151.1649798366882,-147.46292898172098,,,,,,,,,,,,,-157.26586907391302,-125.50431140827163,,,,,,,,,-178.81762835722037,-178.51114358563783,,,,,,,,,,,,,-171.7790676895969,-126.88476231146633,,,,,,,,,0.11053281838254869,0.03689265849946913,,,,,,,,,,,,,0.045364674236090745,0.06854922697188727,,,,,,,,,22.492616866111923,20.126072351399806,,,,,,,,,,,,,16.467546866203403,19.374785777033622,,,,,,,,,98.38384780468027,94.68229354493886,,,,,,,,,,,,,99.3258316077979,98.07974576960798,,,,,,
GLO,541,24,,,-150.9485094171189,-147.48644964186155,,,,,,,,,,,,,-156.8724486400371,-125.41973698766643,,,,,,,,,-178.6698164908207,-178.52652435570877,,,,,,,,,,,,,-171.54965946863518,-126.7711010140068,,,,,,,,,0.056265001911776226,0.059754166041361245,,,,,,,,,,,,,0.04514145346460689,0.05393255336594139,,,,,,,,,22.510953095200993,20.14904065069764,,,,,,,,,,,,,16.443015455436402,19.357578523660425,,,,,,,,,98.4012494302118,94.6921997793534,,,,,,,,,,,,,99.32584356248233,98.07945666002232,,,,,,
GLO,571,24,,,-150.68119321923956,-147.3437962679764,,,,,,,,,,,,,-156.51782579656003,-125.30557785295244,,,,,,,,,-178.44379722600382,-178.27339326009945,,,,,,,,,,,,,-171.3684791476022,-126.6274602180588,,,,,,,,,0.1302545072518718,0.05770537547932115,,,,,,,,,,,,,0.04354303598545898,0.05547660444571471,,,,,,,,,22.529263591028066,20.171965440166076,,,,,,,,,,,,,16.418330483788033,19.340390639852803,,,,,,,,,98.41878578611086,94.7021552020077,,,,,,,,,,,,,99.32587451072322,98.07912818960969,,,,,,
GLO,601,24,,,-150.42537852947135,-147.24709348048833,,,,,,,,,,,,,-156.1287905725132,-125.2427040997424,,,,,,,,,-178.2342015624426,-178.0958626484159,,,,,,,,,,,,,-171.14402407507228,-126.53856451745136,,,,,,,,,0.07531164864661109,0.0908518917004332,,,,,,,,,,,,,0.045465681857522845,0.03876496743207933,,,,,,,,,22.54754759861901,20.194846805844243,,,,,,,,,,,,,16.393489605119388,19.323221301128417,,,,,,,,,98.43645743393066,94.71216055028293,,,,,,,,,,,,,99.32592498271433,98.07876071186358,,,,,,
GLO,631,24,,,-150.13941825651898,-147.09924273864323,,,,,,,,,,,,,-155.62263492162987,-125.22052938381344,,,,,,,,,-177.97742083013733,-177.83647496529244,,,,,,,,,,,,,-170.771496528245,-126.49320432154542,,,,,,,,,0.13383988229922023,0.06075949597428351,,,,,,,,,,,,,0.035654063535268295,0.03081219763229124,,,,,,,,,22.565804353633283,20.217684822113643,,,,,,,,,,,,,16.36849043758796,19.306069685028024,,,,,,,,,98.45426493003275,94.72221655742923,,,,,,,,,,,,,99.32599551615357,98.07835457589181,,,,,,
GLO,661,24,,,-149.84290812545947,-146.99786610129638,,,,,,,,,,,,,-155.17182680883587,-125.10273169039365,,,,,,,,,-177.70317381069864,-177.65346980774808,,,,,,,,,,,,,-170.46753065454226,-126.34878141129059,,,,,,,,,0.07530557085444173,0.09956800996296748,,,,,,,,,,,,,0.049404770713399646,0.03376079456545716,,,,,,,,,22.584033082385105,20.240479551775056,,,,,,,,,,,,,16.34333056294076,19.288934970989374,,,,,,,,,98.47220882547855,94.73232395256858,,,,,,,,,,,,,99.32608665643248,98.07791012649338,,,,,,
GLO,691,24,,,-149.5291437353249,-146.85756415290146,,,,,,,,,,,,,-154.78585787411893,-125.01714144906589,,,,,,,,,-177.40103277350727,-177.40842017249105,,,,,,,,,,,,,-170.2449004548504,-126.23903043107816,,,,,,,,,0.11509834042420736,0.06718479714292562,,,,,,,,,,,,,0.07643807498671176,0.06428679239281343,,,,,,,,,22.60223300181672,20.263231046100813,,,,,,,,,,,,,16.31800752583071,19.271816340242957,,,,,,,,,98.49028966585725,94.74248346065369,,,,,,,,,,,,,99.3261989568134,98.07742770422057,,,,,,
GLO,721,24,,,-149.23261342203256,-146.80691285487052,,,,,,,,,,,,,-154.40413923752797,-124.92412732292271,,,,,,,,,-177.12391815902598,-177.30961821134673,,,,,,,,,,,,,-170.02722336726364,-126.12250153857605,,,,,,,,,0.07638874022456595,0.10128961172315369,,,,,,,,,,,,,0.10112989458181705,0.04497053365468333,,,,,,,,,22.620403319520562,20.28593934491473,,,,,,,,,,,,,16.29251883307377,19.254712975680313,,,,,,,,,98.508507991173,94.75269580246984,,,,,,,,,,,,,99.3263329786273,98.07690764545337,,,,,,
GLO,751,24,,,-148.9940825837857,-146.68484307505727,,,,,,,,,,,,,-153.93661516026833,-124.80494089710851,,,,,,,,,-176.9349170945186,-177.09611219421166,,,,,,,,,,,,,-169.6992739383622,-125.97964282060815,,,,,,,,,0.07848980286265803,0.060969479692046996,,,,,,,,,,,,,0.061451397282452656,0.06531607139438128,,,,,,,,,22.638543233720856,20.308604476646167,,,,,,,,,,,,,16.266861952939685,19.237624061747663,,,,,,,,,98.52686433567537,94.76296169459225,,,,,,,,,,,,,99.32648929145952,98.07635028245956,,,,,,
GLO,781,24,,,-148.64634888159395,-146.56651017730127,,,,,,,,,,,,,-153.5431802556563,-124.6692951092172,,,,,,,,,-176.57594544492417,-176.88964484257085,,,,,,,,,,,,,-169.46517332217326,-125.82062118193579,,,,,,,,,0.06640506616211889,0.08946442311882093,,,,,,,,,,,,,0.09068583292335687,0.01942208432853286,,,,,,,,,22.656651933297454,20.33122645841175,,,,,,,,,,,,,16.241034314378904,19.220548784319792,,,,,,,,,98.54535922774276,94.77328184938627,,,,,,,,,,,,,99.32666847335629,98.07575594346704,,,,,,
GLO,811,24,,,-148.35946339732013,-146.49121734904503,,,,,,,,,,,,,-153.10638064620196,-124.5662129789266,,,,,,,,,-176.30951909630642,-176.75382475377052,,,,,,,,,,,,,-169.17450270147899,-125.69653222651041,,,,,,,,,0.05288802497152883,0.05693164061632732,,,,,,,,,,,,,0.061794970150759874,0.058015599895422605,,,,,,,,,22.674728597767796,20.35380529605489,,,,,,,,,,,,,16.215033306282365,19.20348633059675,,,,,,,,,98.5639931897074,94.78365697495565,,,,,,,,,,,,,99.32687111101944,98.07512495272208,,,,,,
GLO,841,24,,,-148.05267503278947,-146.3945726543249,,,,,,,,,,,,,-152.68373890551678,-124.46496975167148,,,,,,,,,-176.01076708791334,-176.58437556611247,,,,,,,,,,,,,-168.9010377236937,-125.57531082980088,,,,,,,,,0.039070640788283276,0.027657082841816963,,,,,,,,,,,,,0.09148255655250018,0.04404773536736559,,,,,,,,,22.692772397316315,20.376340984230602,,,,,,,,,,,,,16.18885627668273,19.186435888974792,,,,,,,,,98.58276673773894,94.79408777514188,,,,,,,,,,,,,99.32709780002222,98.07445763055956,,,,,,
GLO,871,24,,,-147.75307514974034,-146.3133009021186,,,,,,,,,,,,,-152.20290130745317,-124.33827620088573,,,,,,,,,-175.72166062317928,-176.44073473383776,,,,,,,,,,,,,-168.5509295761049,-125.42854172193245,,,,,,,,,0.05017958820065658,0.0373031153775887,,,,,,,,,,,,,0.02715860978833808,0.06314634911121006,,,,,,,,,22.710782492780787,20.398833506452075,,,,,,,,,,,,,16.162500531976434,19.1693966489435,,,,,,,,,98.60168038166789,94.80457494947306,,,,,,,,,,,,,99.32734914501332,98.07375429345936,,,,,,
GLO,901,24,,,-147.47231490190143,-146.1517212787162,,,,,,,,,,,,,-151.75331281708432,-124.25577238228905,,,,,,,,,-175.46044813987118,-176.16805183403255,,,,,,,,,,,,,-168.2399250732346,-125.32869707491034,,,,,,,,,0.012031228198793435,0.039283921756288115,,,,,,,,,,,,,0.07132384013699439,0.04387045451014588,,,,,,,,,22.728758035681874,20.421282835165176,,,,,,,,,,,,,16.13596333609764,19.15236780095804,,,,,,,,,98.62073462486394,94.81511919315614,,,,,,,,,,,,,99.32762575994259,98.07301525411471,,,,,,
GLO,931,24,,,-147.19278243743693,-146.0846317906998,,,,,,,,,,,,,-151.26338175394056,-124.09793710077152,,,,,,,,,-175.19975705399207,-176.0491767075901,,,,,,,,,,,,,-167.87469687245272,-125.15142707112446,,,,,,,,,0.04247225128996972,0.031967106620549836,,,,,,,,,,,,,0.036270674498467236,0.011679574719819622,,,,,,,,,22.74669816822125,20.44368893179915,,,,,,,,,,,,,16.10924190970123,19.13534853633557,,,,,,,,,98.63992996406729,94.8257211970291,,,,,,,,,,,,,99.32792826827698,98.07224082148832,,,,,,
GLO,961,24,,,-147.00590803438845,-145.96350136103533,,,,,,,,,,,,,-150.82126794803622,-123.96777203277463,,,,,,,,,-175.08296737195866,-175.84375207815384,,,,,,,,,,,,,-167.57047028187213,-125.00387595792935,,,,,,,,,0.008038352795027768,0.03425216435683644,,,,,,,,,,,,,0.06781819324871716,0.03060407051126542,,,,,,,,,22.764602023297325,20.466051746831504,,,,,,,,,,,,,16.08233342931876,19.11833804713641,,,,,,,,,98.65926688924047,94.83638164753167,,,,,,,,,,,,,99.32825730322875,98.07143130087307,,,,,,
GLO,991,24,,,-146.64851909927725,-145.8751866739243,,,,,,,,,,,,,-150.41301805337912,-123.88264120352011,,,,,,,,,-174.69740521634733,-175.69229057505817,,,,,,,,,,,,,-167.3095185154419,-124.9040312382538,,,,,,,,,0.044065669047631637,0.021305178830117063,,,,,,,,,,,,,0.05280539583868603,0.009456630631417579,,,,,,,,,22.782468724522978,20.4883712198477,,,,,,,,,,,,,16.0552350264926,19.101335526049553,,,,,,,,,98.67874588342039,94.8471012266738,,,,,,,,,,,,,99.32861350798976,98.07058699395233,,,,,,
GLO,1021,24,,,-146.3782796285714,-145.7494326153595,,,,,,,,,,,,,-149.94501899993824,-123.76001742033506,,,,,,,,,-174.44714175210737,-175.48113071920997,,,,,,,,,,,,,-166.968273833532,-124.76612563239098,,,,,,,,,0.05532007402531456,0.03639694816790861,,,,,,,,,,,,,0.04376546976920946,0.03701842889185758,,,,,,,,,22.800297386255025,20.510647279607255,,,,,,,,,,,,,16.027943786891782,19.084340166270923,,,,,,,,,98.69836742258356,94.85788061201396,,,,,,,,,,,,,99.3289975359754,98.0697081988628,,,,,,
GLO,1051,24,,,-146.07903360599255,-145.67295945468874,,,,,,,,,,,,,-149.50639038386385,-123.65335894546138,,,,,,,,,-174.14969321912338,-175.35052445939257,,,,,,,,,,,,,-166.664307996156,-124.6456863499883,,,,,,,,,0.035429799715195096,0.018863622383799343,,,,,,,,,,,,,0.049426149089817406,0.015157347547774707,,,,,,,,,22.81808711358488,20.532879844088264,,,,,,,,,,,,,16.000456749435944,19.067351161406638,,,,,,,,,98.7181319754508,94.86872047658935,,,,,,,,,,,,,99.32941005105472,98.06879521024142,,,,,,
GLO,1081,24,,,-145.89183158104655,-145.5959754196469,,,,,,,,,,,,,-149.15126274917696,-123.54535924839216,,,,,,,,,-174.0279504613116,-175.2199182722286,,,,,,,,,,,,,-166.4703537832168,-124.52472563382992,,,,,,,,,0.06750539413173656,0.029866927242195685,,,,,,,,,,,,,0.03600879490575641,0.037874337958641216,,,,,,,,,22.835837002391496,20.555068820559754,,,,,,,,,,,,,15.972770905362292,19.05036770534087,,,,,,,,,98.73804000338022,94.87962148891458,,,,,,,,,,,,,99.32985172781643,98.06784831929494,,,,,,
GLO,1111,24,,,-145.69117359773944,-145.48108560794492,,,,,,,,,,,,,-148.63319613699028,-123.33274849088059,,,,,,,,,-173.88404894848574,-175.028831654332,,,,,,,,,,,,,-166.05715839938406,-124.29609956350177,,,,,,,,,0.022443446172408326,0.019008219070050212,,,,,,,,,,,,,0.03403857353959544,0.01299785276839993,,,,,,,,,22.85354613933247,20.57721410562875,,,,,,,,,,,,,15.944883197305863,19.033388992137898,,,,,,,,,98.7580919601642,94.89058431290577,,,,,,,,,,,,,99.33032325180807,98.06686781384315,,,,,,
GLO,1141,24,,,-145.40992742517378,-145.3960062264821,,,,,,,,,,,,,-148.3115139688425,-123.23136488639814,,,,,,,,,-173.61110536812944,-174.88675501434423,,,,,,,,,,,,,-165.90595754051282,-124.18374163247117,,,,,,,,,0.07386397805229099,0.039566899411048836,,,,,,,,,,,,,0.05684172809739005,0.038050973735080436,,,,,,,,,22.87121360190789,20.599315585309636,,,,,,,,,,,,,15.916790518336768,19.016414215912235,,,,,,,,,98.77828829192885,94.90160960787551,,,,,,,,,,,,,99.33082531981415,98.06585397838688,,,,,,
GLO,1171,24,,,-145.10853157994075,-145.2770627356517,,,,,,,,,,,,,-147.78561415291716,-123.06204946115623,,,,,,,,,-173.30453257993526,-174.69071528434256,,,,,,,,,,,,,-165.47816342826255,-124.0017793061115,,,,,,,,,0.07958977937204693,0.017784847171094447,,,,,,,,,,,,,0.034696781702414345,0.04433745912158826,,,,,,,,,22.888838458444965,20.621373135073842,,,,,,,,,,,,,15.888489711005953,18.999442570730192,,,,,,,,,98.79862943691737,94.91269802845544,,,,,,,,,,,,,99.33135864010738,98.06480709414976,,,,,,
GLO,1201,24,,,-144.76052635663495,-145.14812261204887,,,,,,,,,,,,,-147.32737070097033,-122.90297457938014,,,,,,,,,-172.92183805569323,-174.47929478426997,,,,,,,,,,,,,-165.13952566084413,-123.83128725094203,,,,,,,,,0.07187937207045575,0.025710349743069915,,,,,,,,,,,,,0.05077699457283716,0.05015528749963325,,,,,,,,,22.906419768165538,20.64338661991045,,,,,,,,,,,,,15.859977566340545,18.982473250482883,,,,,,,,,98.81911582538781,94.92385022458456,,,,,,,,,,,,,99.3319239327396,98.06372743914491,,,,,,
GLO,1231,24,,,-144.54147802058918,-145.03515413608332,,,,,,,,,,,,,-146.7993192869011,-122.75064005158063,,,,,,,,,-172.74352532970283,-174.29446475388755,,,,,,,,,,,,,-164.7036500882416,-123.66861604822712,,,,,,,,,0.08771115453240516,0.008845281801150146,,,,,,,,,,,,,0.023191920380116363,0.04460866751879257,,,,,,,,,22.923956581184783,20.665355894378283,,,,,,,,,,,,,15.831250822850716,18.96550544878372,,,,,,,,,98.83974787940572,94.93506684143041,,,,,,,,,,,,,99.33252192980574,98.06261528821506,,,,,,
GLO,1261,24,,,-144.268689141154,-144.96477310797616,,,,,,,,,,,,,-146.4779922619768,-122.60908779731767,,,,,,,,,-172.47788109539192,-174.1792393004678,,,,,,,,,,,,,-164.54801751469427,-123.51793655045813,,,,,,,,,0.08767713881378698,0.03730435651529817,,,,,,,,,,,,,0.08259011165808193,0.058145652506103866,,,,,,,,,22.941447938578722,20.6872808026752,,,,,,,,,,,,,15.802306165482618,18.948538358841734,,,,,,,,,98.86052601273659,94.94634851937907,,,,,,,,,,,,,99.33315337574832,98.06147091309775,,,,,,
GLO,1291,24,,,-143.9927921798368,-144.8131494411064,,,,,,,,,,,,,-145.97777585904328,-122.49619790618387,,,,,,,,,-172.20571955668902,-173.93340758723065,,,,,,,,,,,,,-164.1457711136029,-123.39775798493329,,,,,,,,,0.09092325689880573,0.019018735863073063,,,,,,,,,,,,,0.05975900263073394,0.039249711257245974,,,,,,,,,22.958892872382293,20.709161178678286,,,,,,,,,,,,,15.773140224592623,18.93157117336381,,,,,,,,,98.88145063063078,94.95769589394797,,,,,,,,,,,,,99.33381902763476,98.06029458246452,,,,,,
GLO,1321,24,,,-143.68243847211014,-144.73557355876454,,,,,,,,,,,,,-145.57727007270057,-122.38104323152214,,,,,,,,,-171.8764666887052,-173.80801515639615,,,,,,,,,,,,,-163.8785627596585,-123.2760151907948,,,,,,,,,0.08025885364831714,0.037692409880475834,,,,,,,,,,,,,0.08218403418781862,0.04603630920719693,,,,,,,,,22.97629040566221,20.7309968460141,,,,,,,,,,,,,15.743749574855713,18.914603084425277,,,,,,,,,98.90252212971654,94.9691095957737,,,,,,,,,,,,,99.33451965547596,98.05908656198464,,,,,,
GLO,1351,24,,,-143.38144483419683,-144.6095042724216,,,,,,,,,,,,,-145.19143253574492,-122.25407178913419,,,,,,,,,-171.5605090374031,-173.60493676090022,,,,,,,,,,,,,-163.63012409560318,-123.14280208913938,,,,,,,,,0.09024306406448422,0.018836939866396844,,,,,,,,,,,,,0.06765283416458442,0.034498514265747245,,,,,,,,,22.99363955252783,20.75278761810876,,,,,,,,,,,,,15.714130734192503,18.897633283366176,,,,,,,,,98.92374089779332,94.9805902505272,,,,,,,,,,,,,99.335256042518,98.05784711436249,,,,,,
GLO,1381,24,,,-143.07655379822177,-144.45478470639827,,,,,,,,,,,,,-144.8238510105527,-122.1364293217487,,,,,,,,,-171.2364699984022,-173.35623745262046,,,,,,,,,,,,,-163.40566905939997,-123.02001653646964,,,,,,,,,0.07768895834889673,0.02808794648791412,,,,,,,,,,,,,0.06495492761117691,0.04724157553464209,,,,,,,,,23.010939318204247,20.774533298251114,,,,,,,,,,,,,15.684280162640542,18.880660960665608,,,,,,,,,98.9451073137194,94.99213847889575,,,,,,,,,,,,,99.33602898557551,98.0565764994004,,,,,,
GLO,1411,24,,,-142.9064324563781,-144.3230226574528,,,,,,,,,,,,,-144.2871208386552,-121.94030712032946,,,,,,,,,-171.12932593268127,-173.14533834997684,,,,,,,,,,,,,-162.9432030171073,-122.81667749674929,,,,,,,,,0.028378966193776396,0.016708737673562724,,,,,,,,,,,,,0.07956151106554163,0.03280678758955638,,,,,,,,,23.028188699039102,20.796233679634533,,,,,,,,,,,,,15.654194261246577,18.86368530584428,,,,,,,,,98.96662174719359,95.0037548964909,,,,,,,,,,,,,99.3368392953381,98.0552749740353,,,,,,
